epoch,lr,train_loss,train_mae,train_psnr,train_ssim,val_loss,val_mae,val_psnr,val_ssim,val_foreground_mae,val_foreground_psnr,val_foreground_ssim,val_gradient_mae,val_hfen,train_rec_l1,val_rec_l1,train_rec_ms_ssim,val_rec_ms_ssim,train_rec_edge,val_rec_edge,train_rec_frequency,val_rec_frequency,train_rec_weighted_l1,val_rec_weighted_l1,train_rec_weighted_ms_ssim,val_rec_weighted_ms_ssim,train_rec_weighted_edge,val_rec_weighted_edge,train_rec_weighted_frequency,val_rec_weighted_frequency,train_rec_total,val_rec_total
47,5.515836150926649e-05,0.20388961769640446,0.12165750414133072,15.142243146896362,0.4343160893768072,0.21749864891171455,0.12700358498841524,14.86783742904663,0.40435343608260155,0.13815567642450333,14.590574502944946,0.37366705387830734,0.08085306826978922,0.8163250237703323,0.12165750414133072,0.12700358498841524,0.4756169945001602,0.5120246037840843,0.03858640240505338,0.04046974703669548,0.0067067739350022745,0.006691878428682685,0.054745875485241416,0.057151611894369125,0.14268510472029447,0.15360738523304462,0.00578796056797728,0.006070462230127305,0.0006706774061967735,0.0006691878479614388,0.20388961769640446,0.21749864891171455
48,5.3608130716701046e-05,0.19592782929539682,0.11886789705604314,15.386989259719849,0.4501827500760555,0.20762008242309093,0.12177540827542543,15.108681440353394,0.4235966391861439,0.13242541346699,14.865582466125488,0.3948330134153366,0.07875256426632404,0.7933856323361397,0.11886789705604314,0.12177540827542543,0.4538394659757614,0.48728786408901215,0.03788033844903112,0.039928576443344355,0.006033829753869213,0.006454980903072283,0.053490552213042976,0.05479893274605274,0.13615184482187032,0.14618636574596167,0.005682050972245634,0.005989286641124636,0.0006033829849911854,0.0006454981084971223,0.19592782929539682,0.20762008242309093
49,5.205483257436738e-05,0.1902886264026165,0.11609657164663076,15.480187177658081,0.46622246503829956,0.21125433407723904,0.12567900028079748,14.966368794441223,0.41930149123072624,0.13660797663033009,14.695210814476013,0.3897078074514866,0.07890252117067575,0.8044625669717789,0.11609657164663076,0.12567900028079748,0.4395158588886261,0.4935355484485626,0.03725392823107541,0.0399534460157156,0.006023188852122985,0.006450967019191012,0.05224345587193966,0.05655554821714759,0.13185476325452328,0.1480606710538268,0.005588089465163648,0.00599301717011258,0.0006023188912877231,0.0006450967230193783,0.1902886264026165,0.21125433407723904
50,5.050000000000003e-05,0.18963792771100998,0.11291706003248692,15.395847868919372,0.46987912952899935,0.2098702583462,0.1233129259198904,15.028910040855408,0.41951727867126465,0.13413450308144093,14.770360231399536,0.38980818912386894,0.07923197187483311,0.800461545586586,0.11291706003248692,0.1233129259198904,0.4423511326313019,0.4923567399382591,0.03615303407423198,0.04005577089264989,0.006969501209096052,0.006640539373620413,0.05081267543137073,0.05549081461504102,0.13270534556359054,0.14770702831447124,0.005422955320682377,0.0060083658318035305,0.0006969501351704821,0.000664053941363818,0.18963792771100998,0.2098702583462
51,4.894516742563268e-05,0.2078757133334875,0.1315874021500349,14.588202691078186,0.4359865101054311,0.21120755560696125,0.1254399297758937,14.947511672973633,0.418681800365448,0.13579938281327486,14.757774353027344,0.39058768004179,0.07900243904441595,0.7922879606485367,0.1315874021500349,0.1254399297758937,0.4744697093963623,0.4933028966188431,0.038180776638910174,0.04027328547090292,0.005933514301432297,0.007277152093593031,0.05921432934701443,0.056447967421263456,0.14234091881662608,0.14799087680876255,0.005727116682101041,0.006040993030183017,0.0005933514430580544,0.0007277152399183251,0.2078757133334875,0.21120755560696125
52,4.739186928329902e-05,0.2037311267107725,0.12710721269249917,14.86928894519806,0.4384910352528095,0.20901965908706188,0.12458735052496195,14.904183864593506,0.4232672266662121,0.13548319321125746,14.666562676429749,0.3936286196112633,0.07824250031262636,0.8034684583544731,0.12710721269249917,0.12458735052496195,0.4671938523650169,0.4875175282359123,0.03806467079557478,0.03991264011710882,0.006650204937614035,0.007131907579605468,0.057198244519531725,0.05606430675834417,0.14015816189348698,0.14625526126474142,0.00570970083354041,0.005986896227113903,0.0006650205068581272,0.000713190778697026,0.2037311267107725,0.20901965908706188
53,4.584163849073357e-05,0.19877889864146708,0.12243421971797944,15.054949760437012,0.44745114222168925,0.20634994469583035,0.12275393400341272,15.042108535766602,0.4280082993209362,0.13410542998462915,14.762920141220093,0.3983001299202442,0.07826352585107088,0.7980276495218277,0.12243421971797944,0.12275393400341272,0.4576502084732056,0.48137804865837097,0.03803819040767849,0.039997922256588936,0.006827063282980816,0.006975675205467269,0.055095397494733335,0.05523926857858896,0.13729506731033325,0.1444134209305048,0.005705728789325804,0.005999688524752855,0.0006827063372838893,0.0006975675296416739,0.19877889864146708,0.20634994469583035
54,4.429600493856697e-05,0.18405828308314084,0.1124324006959796,15.69720983505249,0.47883983328938484,0.20788282342255116,0.12424376234412193,15.015065908432007,0.4253643825650215,0.13527561724185944,14.756129503250122,0.39625727757811546,0.07838643528521061,0.8011003583669662,0.1124324006959796,0.12424376234412193,0.42430988401174546,0.48430904746055603,0.03715440481901169,0.040070360992103815,0.0059757354872999715,0.006698554410832003,0.05059457877650857,0.055909691378474236,0.12729297056794167,0.14529271982610226,0.005573160969652236,0.006010554323438555,0.0005975735590254772,0.0006698554625472752,0.18405828308314084,0.20788282342255116
55,4.275649398050859e-05,0.19207223169505597,0.11396912094205618,15.476799845695496,0.4561274662613869,0.20687628537416458,0.12309389282017946,15.027026414871216,0.4284996800124645,0.13350581750273705,14.822194695472717,0.39981091395020485,0.07754326891154051,0.7976275607943535,0.11396912094205618,0.12309389282017946,0.44830419719219206,0.48275604099035263,0.037720298394560814,0.03980678180232644,0.006368172632937786,0.006862011505290866,0.05128610311076045,0.055392250418663025,0.13449126537889242,0.1448268173262477,0.005658044980373233,0.005971017526462674,0.0006368172711518127,0.0006862011668999912,0.19207223169505597,0.20687628537416458
56,4.122462492800665e-05,0.19301298446953297,0.11727248579263687,15.117207884788513,0.46291256323456764,0.20503263361752033,0.12245556712150574,15.143271327018738,0.4330720789730549,0.13307407777756453,14.892969369888306,0.4045676626265049,0.0775960385799408,0.7884796261787415,0.11727248579263687,0.12245556712150574,0.4472959116101265,0.4779258295893669,0.036412197584286335,0.03964782180264592,0.005897587956860661,0.006027013558195904,0.05277261678129434,0.05510500445961952,0.13418877869844437,0.14337775483727455,0.005461829848354682,0.005947173573076725,0.0005897588009247557,0.0006027013623679522,0.19301298446953297,0.20503263361752033
57,3.9701909550871175e-05,0.19824976325035096,0.12079507540911436,15.04198932647705,0.45434135273098947,0.20713860914111137,0.12264649290591478,15.064088463783264,0.42864060401916504,0.13383593317121267,14.792523980140686,0.39861151948571205,0.07753448747098446,0.8033066913485527,0.12079507540911436,0.12264649290591478,0.4598804622888565,0.48481377959251404,0.03616560553200543,0.039433496072888374,0.005029942242254037,0.005885284539544955,0.05435778275132179,0.05519092082977295,0.13796414472162724,0.1454441398382187,0.0054248410684522245,0.005915024667046964,0.0005029942326473247,0.0005885284699616022,0.19824976325035096,0.20713860914111137
58,3.81898505853397e-05,0.18668636716902257,0.11514034010469913,15.34073052406311,0.48441074341535567,0.20918140560388565,0.12389509752392769,15.000561237335205,0.42450812086462975,0.13565044663846493,14.667145609855652,0.39423955604434013,0.07722800597548485,0.8100802376866341,0.11514034010469913,0.12389509752392769,0.43002355843782425,0.4896436110138893,0.03508237637579441,0.03940133238211274,0.006037874781759456,0.006253259285585955,0.05181315159425139,0.05575279239565134,0.1290070718154311,0.1468930896371603,0.005262356682214886,0.00591020000865683,0.0006037874843968893,0.0006253259416553192,0.18668636716902257,0.20918140560388565
59,3.668994025105817e-05,0.18524103928357363,0.1116809317842126,15.454403162002563,0.4790643647313118,0.20377361960709095,0.1202994380146265,15.206847906112671,0.4342881292104721,0.13189588114619255,14.88120412826538,0.40428199246525764,0.07757904380559921,0.7964098304510117,0.1116809317842126,0.1202994380146265,0.4301632821559906,0.47702261805534363,0.035556273674592374,0.03953636158257723,0.0060219240462174636,0.006016284503857605,0.05025641778483987,0.05413474515080452,0.12904898915439844,0.14310679119080305,0.00533344125142321,0.005930454353801906,0.0006021924125889199,0.0006016284623910906,0.18524103928357363,0.20377361960709095
60,3.520365877844013e-05,0.18825840894132853,0.11571244802325964,15.29407241344452,0.4805467091500759,0.20468718744814396,0.12132666632533073,15.20686388015747,0.4321114011108875,0.1323531661182642,14.910649299621582,0.40295711532235146,0.07885626889765263,0.7873822748661041,0.11571244802325964,0.12132666632533073,0.43442880511283877,0.47827066481113434,0.03521109027788043,0.03991922223940492,0.005774995505635161,0.0062109967693686485,0.05207060007378459,0.054596998263150454,0.13032864667475225,0.14348120614886284,0.005281663726782427,0.005987883487250656,0.0005774995631327329,0.0006210996907611843,0.18825840894132853,0.20468718744814396
61,3.373247294785809e-05,0.19919677451252937,0.12673418764024974,14.785307240486144,0.457524935901165,0.20287849381566048,0.12083237990736961,15.252871751785278,0.4369269534945488,0.13230594899505377,14.915239214897156,0.4074011892080307,0.07794530689716339,0.7957292720675468,0.12673418764024974,0.12083237990736961,0.4535049989819527,0.4731284826993942,0.03685907768085599,0.03985360963270068,0.005860219184251036,0.0058733227488119155,0.05703038312494755,0.054374569561332464,0.13605150505900382,0.14193854946643114,0.005528861813945696,0.005978041677735746,0.000586021927301772,0.0005873322916158941,0.19919677451252937,0.20287849381566048
62,3.227783464210847e-05,0.1979321140795946,0.12259591743350029,14.943626809120179,0.4583399824798107,0.20173677243292332,0.11823363788425922,15.31920063495636,0.43675394356250763,0.12936653569340706,15.02047312259674,0.40712645277380943,0.07813413348048925,0.7853948399424553,0.12259591743350029,0.11823363788425922,0.45584691166877744,0.47332968562841415,0.036158156115561724,0.03968797577545047,0.0058614983725419735,0.005795317701995373,0.055168161354959014,0.053205135744065046,0.13675407953560353,0.14199891034513712,0.005423723632702604,0.005953196552582085,0.0005861498496415151,0.0005795317865704419,0.1979321140795946,0.20173677243292332
63,3.0841179413578366e-05,0.18309993501752614,0.10897562112659216,15.565001463890075,0.48707722425460814,0.20239069126546383,0.12013993971049786,15.194673657417297,0.43693168088793755,0.13145263493061066,14.890748262405396,0.40740617364645004,0.07816832698881626,0.7903701066970825,0.10897562112659216,0.12013993971049786,0.4274103656411171,0.47243816405534744,0.03482493185438216,0.039860553573817015,0.006140514086291659,0.0061718411452602595,0.04903902797959745,0.05406297091394663,0.1282231157645583,0.1417314549908042,0.0052237399970181285,0.0059790832456201315,0.0006140514216895099,0.0006171841305331327,0.18309993501752614,0.20239069126546383
64,2.9423925067528915e-05,0.17997976578772068,0.11067057866603136,15.540534853935242,0.4916976816952229,0.20465114526450634,0.12223937269300222,15.091621994972229,0.43361207842826843,0.13361321855336428,14.78904104232788,0.40409668534994125,0.07705949526280165,0.7996288016438484,0.11067057866603136,0.12223937269300222,0.41400733441114423,0.4769537150859833,0.03579854113049805,0.03947306424379349,0.006060203337983694,0.006363478227285668,0.04980175942182541,0.05500771664083004,0.12420220579952002,0.14308612048625946,0.005369781353510916,0.005920959869399667,0.0006060203429115063,0.0006363478278217372,0.17997976578772068,0.20465114526450634
65,2.8027470262892447e-05,0.1868935538455844,0.11505113113671542,15.49730830192566,0.4739448703825474,0.20076558366417885,0.1196519872173667,15.232470393180847,0.44175728037953377,0.13109753374010324,14.925638198852539,0.4123236946761608,0.07687775045633316,0.7855033576488495,0.11505113113671542,0.1196519872173667,0.4297592654824257,0.46801500767469406,0.03737613726407289,0.039323508739471436,0.005863417322689202,0.006191551918163896,0.051773007260635495,0.05384339252486825,0.1289277844130993,0.14040450938045979,0.005606420797994361,0.005898526462260634,0.0005863417471118737,0.0006191552038217196,0.1868935538455844,0.20076558366417885
66,2.6653193131965096e-05,0.1841627610847354,0.11263638213276864,15.479201769828796,0.4837271511554718,0.20297912508249283,0.12181038968265057,15.209797382354736,0.4378959983587265,0.1329809194430709,14.903537511825562,0.4088857024908066,0.07792524248361588,0.7920191735029221,0.11263638213276864,0.12181038968265057,0.4246596425771713,0.4719831719994545,0.03655258291400969,0.039794778916984797,0.00595605277485447,0.006002793787047267,0.05068637044169009,0.05481467442587018,0.1273978976532817,0.14159495569765568,0.005482887662947178,0.005969217047095299,0.0005956052842520876,0.0006002793907100568,0.1841627610847354,0.20297912508249283
67,2.530244992035663e-05,0.19209105130285026,0.11761843375861644,15.071485543251038,0.4726027578115463,0.2022588737308979,0.1194331543520093,15.182387590408325,0.4370666481554508,0.13076294399797916,14.886809229850769,0.4074167534708977,0.07753576058894396,0.793122686445713,0.11761843375861644,0.1194331543520093,0.4439793795347214,0.4732706695795059,0.035381743824109434,0.03947518253698945,0.006616746366489679,0.006114742980571464,0.0529282936360687,0.05374491773545742,0.1331938186660409,0.14198120683431625,0.0053072617622092364,0.0059212775668129325,0.0006616746517465799,0.0006114743027865188,0.19209105130285026,0.2022588737308979
68,2.3976573648539666e-05,0.19507876522839068,0.12069911193102598,14.936261963844299,0.46564306542277334,0.20186712592840195,0.11926944088190794,15.247061133384705,0.4391366206109524,0.13034556340426207,14.957942962646484,0.40925900638103485,0.07847139704972506,0.785670205950737,0.12069911193102598,0.11926944088190794,0.4489288076758385,0.4721745625138283,0.036590562434867024,0.039628338534384966,0.005969337697024457,0.005992520062136464,0.05431459899991751,0.05367124732583761,0.1346786480396986,0.14165237452834845,0.0054885846213437615,0.005944251024629921,0.0005969337760689086,0.0005992520182189764,0.19507876522839068,0.20186712592840195
69,2.2676872796319543e-05,0.19084280487149954,0.12001545149832964,15.098036742210388,0.4729443393647671,0.20145126059651375,0.11900468356907368,15.22801387310028,0.4392681308090687,0.1304637659341097,14.909297466278076,0.40938422828912735,0.07735477387905121,0.7993005216121674,0.12001545149832964,0.11900468356907368,0.4356731459498405,0.4712647795677185,0.036947901081293824,0.03947865543887019,0.005917180968390312,0.005979187786579132,0.05400695167481899,0.053552106488496065,0.1307019494473934,0.14137944020330906,0.0055421854194719344,0.005921798525378108,0.0005917181077165878,0.0005979187862976687,0.19084280487149954,0.20145126059651375
70,2.1404630011522596e-05,0.18364799134433268,0.11268070451915264,15.645991587638855,0.48070361837744713,0.20025353878736496,0.11813794355839491,15.317822694778442,0.4417039379477501,0.1295323995873332,14.985203266143799,0.41247084364295006,0.07709707878530025,0.7965434938669205,0.11268070451915264,0.11813794355839491,0.4227037489414215,0.46868740022182465,0.03717555426992476,0.03945996938273311,0.00554209550464293,0.005662371404469013,0.05070631541311741,0.053162073250859976,0.12681113071739675,0.14060622826218605,0.005576333368662745,0.005918995593674481,0.000554209559049923,0.0005662371495418483,0.18364799134433268,0.20025353878736496
71,2.016110084417767e-05,0.1815425019711256,0.10922967940568924,15.796526098251343,0.4836916416883469,0.20105045288801193,0.11872773710638285,15.321276068687439,0.44050322100520134,0.13024759106338024,14.975550889968872,0.4102458208799362,0.07765395287424326,0.7932683154940605,0.10922967940568924,0.11872773710638285,0.42113490402698517,0.47038789838552475,0.036650560330599546,0.039546036161482334,0.005510848652920686,0.005746898998040706,0.04915335420519114,0.05342748062685132,0.1263404766097665,0.1411163741722703,0.005497584259137512,0.0059319057036191225,0.0005510848746780539,0.0005746899059886346,0.1815425019711256,0.20105045288801193
72,1.894751250743987e-05,0.1897643219679594,0.11874328255653381,15.435281324386597,0.4693755187094212,0.19845463894307613,0.11823102179914713,15.37800657749176,0.4473817050457001,0.12951819319278002,15.040597915649414,0.41854582354426384,0.07612047251313925,0.7918332442641258,0.11874328255653381,0.11823102179914713,0.43425426781177523,0.46280983835458755,0.03690475434996188,0.03913898253813386,0.005178472334955586,0.005368756275856867,0.05343447541818023,0.05320395855233073,0.13027628511190414,0.13884295616298914,0.00553571340860799,0.005870847613550723,0.0005178472411898838,0.0005368756283132825,0.1897643219679594,0.19845463894307613
73,1.776506266647925e-05,0.19527181908488273,0.12458212170749902,14.750838041305542,0.4705615796148777,0.19941918179392815,0.11854783445596695,15.346121072769165,0.44448815658688545,0.12987567391246557,15.02125632762909,0.41564251109957695,0.07705354690551758,0.7887666672468185,0.12458212170749902,0.11854783445596695,0.4436370611190796,0.46525202691555023,0.03640672545880079,0.039475968573242426,0.0065773221605923025,0.005756509955972433,0.05606195330619812,0.05334652401506901,0.13309112302958964,0.13957561273127794,0.0054610090388450775,0.005921395495533943,0.0006577322261364316,0.0005756509999628179,0.19527181908488273,0.19941918179392815
74,1.661491825652992e-05,0.17931886557489635,0.10959887765347957,15.77549250125885,0.49283750131726267,0.19950637966394424,0.11855613254010677,15.313371419906616,0.4440995194017887,0.1301560988649726,14.97462522983551,0.4151030518114567,0.07683371193706989,0.7973020076751709,0.10959887765347957,0.11855613254010677,0.41325739175081255,0.46556244045495987,0.03629640359431505,0.039432619232684374,0.005776892980793491,0.0057248819939559326,0.04931949367746711,0.053350258618593216,0.12397722229361534,0.1396687375381589,0.005444460752187297,0.005914893059525639,0.0005776893062829913,0.0005724882084905403,0.17931886557489635,0.19950637966394424
75,1.549821433126591e-05,0.18253091685473918,0.11241869125515222,15.649706840515137,0.48178056329488755,0.20017893984913826,0.11850808840245008,15.333661794662476,0.4427352212369442,0.13016212172806263,14.979525089263916,0.41330045461654663,0.07686615362763405,0.7954270392656326,0.11241869125515222,0.11850808840245008,0.4197561711072922,0.46795403212308884,0.036450235871598125,0.03930645575746894,0.005481143880751915,0.005681233393261209,0.0505884095095098,0.053328638430684805,0.12592685595154762,0.14038621168583632,0.005467535625211894,0.005895968584809452,0.0005481143990436977,0.0005681233578798128,0.18253091685473918,0.20017893984913826
76,1.4416052942640147e-05,0.18372119590640068,0.1126076988875866,15.468228673934936,0.48561971336603166,0.20100215077400208,0.11973370052874088,15.214237689971924,0.442362230271101,0.13121011573821306,14.900364995002747,0.413174569606781,0.07663473300635815,0.7935565635561943,0.1126076988875866,0.11973370052874088,0.42379565387964246,0.4686422646045685,0.03560178009793162,0.03938607592135668,0.005687629444582854,0.006213867032784037,0.05067346319556236,0.05388016393408179,0.12713870201259853,0.14059268590062857,0.005340267205610871,0.0059079116908833385,0.0005687629573003505,0.0006213867072801804,0.18372119590640068,0.20100215077400208
77,1.3369502053292257e-05,0.1805740946903825,0.11264451872557402,15.50585105419159,0.4946835167706013,0.19851806573569775,0.11800691485404968,15.370368719100952,0.44702452421188354,0.1292443023994565,15.050158858299255,0.4178515076637268,0.07704475335776806,0.786142110824585,0.11264451872557402,0.11800691485404968,0.41280867010354994,0.46317994594573975,0.036320525640621784,0.039329097140580416,0.005933798967453186,0.005615955131361261,0.05069003230892122,0.05310310982167721,0.12384260520339012,0.1389539884403348,0.0054480790626257655,0.0058993647107854486,0.0005933799044214539,0.0005615955233224668,0.1805740946903825,0.19851806573569775
78,1.2359594482598444e-05,0.1781384175643325,0.10963735189288855,15.554768753051757,0.5021932318806648,0.1993172951042652,0.1182956313714385,15.345460176467896,0.4441425986588001,0.12989179603755474,15.001882672309875,0.414597500115633,0.07696556020528078,0.7953901141881943,0.10963735189288855,0.1182956313714385,0.4100200325250626,0.46536101400852203,0.03456759015098214,0.03938177926465869,0.006104586423316505,0.005686809279723093,0.04933680705726147,0.05323303258046508,0.12300601471215486,0.13960831053555012,0.0051851387019269165,0.005907267099246383,0.0006104586533183465,0.0005686809399776394,0.1781384175643325,0.1993172951042652
79,1.1387326887403332e-05,0.1763088796287775,0.10735639985650777,15.829246759414673,0.4996654577553272,0.19902739860117435,0.11891017947345972,15.325480818748474,0.4466356709599495,0.13070128671824932,14.962127089500427,0.4167565330862999,0.07673182804137468,0.7963745966553688,0.10735639985650777,0.11891017947345972,0.40696127265691756,0.463514044880867,0.03539020661264658,0.039339563343673944,0.006015835958532989,0.005626658821711317,0.04831037875264883,0.05350957904011011,0.12208838742226362,0.13905422016978264,0.005308531213086098,0.0059009347460232675,0.0006015836072037928,0.0005626659039990045,0.1763088796287775,0.19902739860117435
80,1.0453658778440112e-05,0.18705540467053652,0.11501556634902954,15.32538890838623,0.47566955238580705,0.1988603975623846,0.11807570792734623,15.366212964057922,0.44635334610939026,0.1295446464791894,15.02159833908081,0.41678017377853394,0.07691787928342819,0.7939732298254967,0.11501556634902954,0.11807570792734623,0.42954696267843245,0.4643219858407974,0.038622748712077735,0.03925256431102753,0.0064089536244864576,0.005418427899712697,0.05175700336694718,0.05313406605273485,0.1288640946149826,0.13929660245776176,0.005793412518687546,0.005887884937692434,0.0006408953749996726,0.0005418428008852061,0.18705540467053652,0.1988603975623846
81,9.5595115734092e-06,0.18371326737105848,0.1133602911606431,15.583993053436279,0.4828013740479946,0.19870957545936108,0.11758198030292988,15.306409001350403,0.4455288387835026,0.1293601430952549,14.95676577091217,0.4158351197838783,0.07658501993864775,0.7989089637994766,0.1133602911606431,0.11758198030292988,0.42198539674282076,0.464466355741024,0.03715624026954174,0.03926137927919626,0.005320754597778432,0.005685688549419865,0.051012129755690694,0.05291188973933458,0.12659562453627587,0.1393399117514491,0.005573436245322227,0.005889207066502422,0.0005320754689819296,0.0005685688574885717,0.18371326737105848,0.19870957545936108
82,8.70576768765027e-06,0.1869068367406726,0.11410817857831716,15.38791320323944,0.4784397765994072,0.19828276708722115,0.11743336357176304,15.36206591129303,0.4476138539612293,0.12894865591078997,15.021438360214233,0.4180104099214077,0.07689128629863262,0.7934707477688789,0.11410817857831716,0.11743336357176304,0.4315925121307373,0.46324560791254044,0.03642447646707296,0.039281925186514854,0.00616729103930993,0.005717853782698512,0.051348679093644024,0.05284501239657402,0.12947775907814502,0.13897368498146534,0.005463671701727435,0.005892289045732468,0.000616729118701187,0.0005717853837268194,0.1869068367406726,0.19828276708722115
83,7.893269663304789e-06,0.17153726909309625,0.10282285921275616,15.939469051361083,0.5096006251871585,0.1988111399114132,0.117779272608459,15.34897243976593,0.44523921981453896,0.12940046284347773,14.998762249946594,0.4156182296574116,0.07713558617979288,0.7963207960128784,0.10282285921275616,0.117779272608459,0.3982205271720886,0.46444369852542877,0.035064387647435066,0.03938494995236397,0.005411609497969039,0.005696088133845478,0.04627028573304415,0.053000671323388815,0.11946616359055043,0.13933311495929956,0.005259658378781751,0.005907742772251368,0.0005411609568909626,0.0005696088210243033,0.17153726909309625,0.1988111399114132
84,7.1228193378287565e-06,0.18203826975077392,0.10967157930135726,15.584120774269104,0.4870310515165329,0.19843903742730618,0.11756433825939894,15.34857952594757,0.44680171087384224,0.12908414658159018,15.011155605316162,0.4172566756606102,0.07654788438230753,0.792843297123909,0.10967157930135726,0.11756433825939894,0.42244875282049177,0.46363555639982224,0.03580695334821939,0.03915293049067259,0.005803844370529987,0.005714735307265073,0.04935220936313271,0.05290395114570856,0.12673463094979526,0.1390906721353531,0.005371043190825731,0.005872939887922257,0.0005803844442198169,0.0005714735398214543,0.18203826975077392,0.19843903742730618
85,6.395177052675798e-06,0.19040411990135908,0.12120162397623062,15.188704776763917,0.47584799528121946,0.19743625447154045,0.1180126778781414,15.326541662216187,0.4508311189711094,0.12953166849911213,14.993109226226807,0.42154157161712646,0.07601787429302931,0.7924401983618736,0.12120162397623062,0.1180126778781414,0.43251891881227494,0.4596070498228073,0.036614920990541575,0.03910447517409921,0.006154714999138377,0.00582754728384316,0.054540729336440566,0.0531057040207088,0.12975568063557147,0.13788211904466152,0.005492238356964663,0.005865671555511653,0.0006154715096272412,0.000582754737479263,0.19040411990135908,0.19743625447154045
86,5.711060902932045e-06,0.18206378854811192,0.11142714489251375,15.480982780456543,0.4922439754009247,0.1969680730253458,0.11706269346177578,15.37854516506195,0.45104415342211723,0.12880219984799623,15.019887804985046,0.42131876572966576,0.07636452745646238,0.7921804636716843,0.11142714489251375,0.11706269346177578,0.41975951939821243,0.4595107361674309,0.03596935737878084,0.03916832245886326,0.005983079160796478,0.0056138732470571995,0.05014221388846636,0.05267821066081524,0.12592786066234113,0.13785322476178408,0.005395403830334544,0.005875248636584729,0.0005983079288853332,0.0005613873345282627,0.18206378854811192,0.1969680730253458
87,5.071146028642947e-06,0.17883269637823104,0.11175270546227693,15.622853803634644,0.4955496221780777,0.19726179726421833,0.11730834655463696,15.362685680389404,0.4504821412265301,0.12895909696817398,15.012438893318176,0.42094824090600014,0.07632557023316622,0.7922995015978813,0.11175270546227693,0.11730834655463696,0.4082831755280495,0.4601200297474861,0.03661319534294307,0.0391656537540257,0.005670419589296216,0.0056218116951640695,0.05028871623799205,0.05278875399380922,0.12248495817184449,0.13803601451218128,0.005491979548241943,0.005874848226085305,0.0005670419669513649,0.00056218117242679,0.17883269637823104,0.19726179726421833
88,4.476063948531561e-06,0.17796656768769026,0.10717816390097142,15.822353315353393,0.4939718499779701,0.19745447672903538,0.11748463101685047,15.370621800422668,0.4499971978366375,0.12908251956105232,15.021510481834412,0.4205907844007015,0.07659950945526361,0.791271448135376,0.10717816390097142,0.11748463101685047,0.41305886656045915,0.46044524013996124,0.03549866266548633,0.03924902016296983,0.0049393017448892355,0.005654597785905935,0.048230172507464884,0.052868083119392395,0.12391766514629125,0.13813357520848513,0.005324799596564844,0.00588735326891765,0.000493930177162838,0.000565459786230349,0.17796656768769026,0.19745447672903538
89,3.926401936765843e-06,0.18226202055811883,0.11227909214794636,15.652806806564332,0.48764226511120795,0.1967133767902851,0.11677190102636814,15.40302038192749,0.45123177766799927,0.1283798422664404,15.04911720752716,0.42175180092453957,0.07647480722516775,0.7909609898924828,0.11227909214794636,0.11677190102636814,0.41854063123464585,0.4591028764843941,0.036934849759563806,0.03920755535364151,0.006340076186461374,0.005540176833164878,0.050525590498000386,0.052547354251146317,0.1255621939897537,0.13773086853325367,0.005540227686287836,0.005881133489310741,0.0006340076304695685,0.0005540176880458603,0.18226202055811883,0.1967133767902851
90,3.4227024433899027e-06,0.1861666440963745,0.1156499857082963,15.213292956352234,0.4860024705529213,0.19704575836658478,0.11686645820736885,15.388617396354675,0.45025743916630745,0.1285904087126255,15.030066847801208,0.42059025168418884,0.0764684397727251,0.7928974404931068,0.1156499857082963,0.11686645820736885,0.42736940681934354,0.4600762724876404,0.035664116172119974,0.039202189072966576,0.005637064512848155,0.005526363223907538,0.05204249219968915,0.052589904982596636,0.12821082714945078,0.1380228865891695,0.005349617637693882,0.005880328651983291,0.0005637064632537658,0.0005526363347598817,0.1861666440963745,0.19704575836658478
91,2.9654625589913256e-06,0.18021842390298842,0.11059344913810491,15.388217544555664,0.49818789064884184,0.1972627379000187,0.11723747756332159,15.355161547660828,0.45004020631313324,0.12897280789911747,14.997974872589111,0.4205753281712532,0.07624425832182169,0.7962240278720856,0.11059344913810491,0.11723747756332159,0.4148931235074997,0.4602367803454399,0.03561543500982225,0.03918232023715973,0.006411177311383654,0.005574903931119479,0.04976705070585012,0.05275686411187053,0.12446794249117374,0.13807103782892227,0.005342315463349223,0.005877348245121539,0.0006411177430891257,0.0005574904098466504,0.18021842390298842,0.1972627379000187
92,2.5551335241327686e-06,0.1862243503332138,0.116356304846704,15.298470067977906,0.4833158180117607,0.19754298403859138,0.11731813568621874,15.360911130905151,0.4495023861527443,0.12899873778223991,14.999427795410156,0.42015762999653816,0.07630569115281105,0.797324039041996,0.116356304846704,0.11731813568621874,0.4257434234023094,0.4610477685928345,0.03648390369489789,0.039182910695672035,0.006683945325494278,0.0055805032316129655,0.05236033583059907,0.05279316008090973,0.12772303242236377,0.13831433560699224,0.005472585739335045,0.005877436837181449,0.0006683945503937139,0.0005580503329838393,0.1862243503332138,0.19754298403859138
93,2.1921202840320086e-06,0.17961458433419467,0.11109412740916014,15.8284827709198,0.4886450819671154,0.19764092192053795,0.11707352288067341,15.373971939086914,0.4489506967365742,0.12877745181322098,15.011445760726929,0.41930533945560455,0.07658436894416809,0.7961434945464134,0.11109412740916014,0.11707352288067341,0.4119806006550789,0.46176251769065857,0.036800674209371206,0.03918243991211057,0.005079416546504944,0.005517151264939457,0.04999235570430756,0.052683083806186914,0.12359418589621782,0.138528760522604,0.005520101368892938,0.005877366289496422,0.0005079416628177569,0.000551715134861297,0.17961458433419467,0.19764092192053795
